Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details",Status,"Availability Date"
"10 June, 2026",Refund,"Refund for Order #4076830706",,TRY,"-5,733.17 TL",--,"-5,733.17 TL",--
"10 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-230.64 TL","-230.64 TL",--
"10 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 9, 2026",TRY,--,"-1,153.20 TL","-1,153.20 TL",--
"09 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-279.28 TL","-279.28 TL",--
"09 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 8, 2026",TRY,--,"-1,396.41 TL","-1,396.41 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4505627805",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4505627805",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4505624823",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4505624823",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4505631946",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4505631946",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4507714426",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4507714426",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4505631988",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4505631988",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4501623408",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4501623408",TRY,--,"-9.22 TL","-9.22 TL",--
